athlete_team,time_800,time_400,season
"Deines, Tabetha Kansas Wesleyan",134.69,59.8,indoor_2022
"Heynen, Emilee Dordt",136.01,58.01,indoor_2022
"Stuit, Anmarie Dordt",136.69,58.64,indoor_2022
"Pingel, Annika Doane",137.01,58.69,indoor_2022
"Geesaman, Maria York (Neb.)",137.43,60.91,indoor_2022
"Boyd, Adrianna Marian (Ind.)",138.78,62.41,indoor_2022
"Shaw, Jezelle Indiana Wesleyan",140.6,58.17,indoor_2022
"Welch, Sarah Bryan",141.17000000000002,61.37,indoor_2022
"Bogdanova, Valeria Columbia (S.C.)",141.42000000000002,61.31,indoor_2022
"Albo, Jacqueline Lawrence Tech",141.89,64.29,indoor_2022
"Groebe, Sevilla Park Gilbert",142.48,63.05,indoor_2022
"Brown, Monique Florida Memorial",142.6,61.91,indoor_2022
"Oberg, Grace Concordia (Neb.)",143.52,61.96,indoor_2022
"Defreese, Josie Marian (Ind.)",143.73,63.17,indoor_2022
"Lechner, Casey Indiana Kokomo",145.1,64.0,indoor_2022
"Sanderson, Lauren Cumberlands",145.38,61.96,indoor_2022
"McNulty, Milan Thomas More",146.46,61.92,indoor_2022
"Giles, Jennifer Dakota State",146.76,64.25,indoor_2022
"Ekundayo, Esther Columbia (S.C.)",146.9,63.48,indoor_2022
"Orton, Tori Olivet Nazarene",147.18,62.3,indoor_2022
"Stevens, Cora Cumberlands",147.49,62.34,indoor_2022
"Friesen, Tara Grace",147.54,62.04,indoor_2022
"Aguilar, Veronica St. Mary (Kan.)",147.63,64.09,indoor_2022
"Wood, Kiley Milligan",148.76,61.84,indoor_2022
"Roberts, Claire St. Francis (Ill.)",149.73,65.88,indoor_2022
"Perez, Sarah Morningside",150.42000000000002,62.06,indoor_2022
"Thomas, Taylor Marian (Ind.)",150.81,60.9,indoor_2022
"Fulford, Olivia Mobile",151.91,63.21,indoor_2022
"McPike, Alyssa Health Sciences and Pharmacy",152.1,67.05,indoor_2022
"Sharif, Maryan Park Gilbert",152.41,66.1,indoor_2022
"Waters , Caileigh Thomas More",152.76,64.8,indoor_2022
"Sterk, Savonne Northwestern (Iowa)",152.82,59.98,indoor_2022
"Yob, Sara Cornerstone",153.01,62.54,indoor_2022
"Heldt , Raegan Oakland City",153.44,64.78,indoor_2022
"Bonzani, Kendall Eastern Oregon",153.51,65.37,indoor_2022
"Sanders, Hadley Columbia (Mo.)",153.93,64.57,indoor_2022
"Reed, Rosemary Columbia Int'l",154.13,65.71,indoor_2022
"Koval, Karissa St. Ambrose",154.2,64.96,indoor_2022
"Batenhorst, Elena Concordia (Neb.)",154.31,63.5,indoor_2022
"Richert, Amy Concordia (Neb.)",154.84,64.67,indoor_2022
"Gilmore, Jailyn Florida Memorial",154.85,64.91,indoor_2022
"Cihak, Jacey Mount Marty",155.09,65.0,indoor_2022
"Nicholas, Lexi Brescia",155.16,64.08,indoor_2022
"Froning, Maggie SCAD Savannah",155.3,66.13,indoor_2022
"Sattler, Leah Benedictine (Kan.)",156.32999999999998,65.71,indoor_2022
"Ortiz, Selema Friends",156.52,66.27,indoor_2022
"Eller, Heather Rochester (MI)",156.66,68.2,indoor_2022
"Yelton, Jaymee Huston-Tillotson",156.91,63.33,indoor_2022
"Booker , Kristen St. Xavier",157.05,62.52,indoor_2022
"Genzink, Sarah Cornerstone",157.32999999999998,61.89,indoor_2022
"Johnson, Emily Mount Marty",157.49,67.34,indoor_2022
"Musa, Lana St. Xavier",158.0,63.56,indoor_2022
"Lodge, Kayleigh Columbia (S.C.)",158.21,69.2,indoor_2022
"McColly, Kaitlyn Dickinson St.",158.45,61.75,indoor_2022
"Horn, Layla Hannibal-LaGrange",158.72,61.87,indoor_2022
"Maxey, Rhys Hastings",158.78,60.49,indoor_2022
"Moore, Suzann Alice Lloyd",159.09,69.97,indoor_2022
"Clifford, Emma William Woods",159.17000000000002,67.4,indoor_2022
"Doren, Maddison Mount Marty",159.46,63.37,indoor_2022
"George, Ashinee Mount Marty",159.48,66.71,indoor_2022
"Bruno, Mara St. Francis (Ill.)",159.5,59.86,indoor_2022
"Reyes, Jezra Siena Heights",160.54,69.91,indoor_2022
"Marshall, Lauren Madonna",161.28,67.26,indoor_2022
"Moeller, Halie Columbia (Mo.)",161.54,64.53,indoor_2022
"Edwards, Bella SCAD Savannah",161.57,72.09,indoor_2022
"Boyle, Kaylee Concordia (Neb.)",161.86,68.76,indoor_2022
"Felten, Sarah Bellevue",162.18,66.73,indoor_2022
"Carbo, Bria Dillard",162.27,65.46,indoor_2022
"Kmiec, Michaela William Penn",163.12,65.04,indoor_2022
"Vore, Madison Spring Arbor",163.18,68.01,indoor_2022
"Powers, Halley Oakland City",163.3,69.76,indoor_2022
"May, Acacia Ohio Christian",164.12,61.44,indoor_2022
"DeVaughn, Channell Xavier-Louisiana",165.22,65.66,indoor_2022
"Pines, Haeley Lyon",165.98,68.3,indoor_2022
"Pratt, Ariana Columbia (S.C.)",166.03,70.58,indoor_2022
"Langdon, Alexis Point Park",166.13,64.95,indoor_2022
"Fabey, Mikaela Cottey",166.28,67.79,indoor_2022
"Shorkey, Carmela Brescia",166.3,67.58,indoor_2022
"White, Erica Indiana Kokomo",166.49,71.72,indoor_2022
"Watts, Jane Missouri Valley",167.17000000000002,65.59,indoor_2022
"Turner, Kaylyn Dillard",167.17000000000002,69.57,indoor_2022
"Donayre, Monica Soka",167.51,71.16,indoor_2022
"Koko, Karima Grand View",167.81,68.83,indoor_2022
"Kelley, Kaitlyn Park Gilbert",168.13,68.34,indoor_2022
"Mauldin, Payton Dordt",112.34,48.49,indoor_2022
"Thornton, Drew Marian (Ind.)",112.36,51.05,indoor_2022
"Smith, Kyle Grace",112.4,51.0,indoor_2022
"Deacon , Shamar USC-Beaufort",113.78999999999999,48.38,indoor_2022
"Dunlap, Landon William Woods",113.8,51.3,indoor_2022
"Chambers, Sylas Milligan",114.22,51.07,indoor_2022
"Bailey, Mikah Madonna",114.72999999999999,51.61,indoor_2022
"Hendricks, Howard Marian (Ind.)",114.75999999999999,51.2,indoor_2022
"Pontillo, Georget Cumberland (Tenn.)",114.78999999999999,49.82,indoor_2022
"Miller, Tyler Grand View",115.4,48.99,indoor_2022
"Ray, Logan Reinhardt",115.55,50.2,indoor_2022
"Zevenbergen, Cole Dordt",115.87,49.8,indoor_2022
"Amaro, Robert Briar Cliff",116.28999999999999,52.55,indoor_2022
"Pittman, Owen Marian (Ind.)",116.42,52.32,indoor_2022
"Grant, Max Olivet Nazarene",116.47,50.63,indoor_2022
"Cundy, Joshua Siena Heights",116.77000000000001,50.79,indoor_2022
"Liwanag, Kyle Marian (Ind.)",117.02000000000001,52.68,indoor_2022
